date,year,month,tmax,tmin,prec
1991-06-22,1991,6,33.3,25.7,9.4
1991-06-23,1991,6,32.3,25.5,0.4
1991-06-24,1991,6,37.6,29.2,1.1
1991-06-25,1991,6,35.5,28.0,5.5
1991-06-26,1991,6,37.1,30.5,3.2
1991-06-27,1991,6,36.6,27.8,0.0
1991-06-28,1991,6,29.5,22.1,6.7
1991-06-29,1991,6,35.2,26.9,0.0
1991-06-30,1991,6,33.8,25.1,8.3
1991-07-01,1991,7,32.4,24.1,3.5
1991-07-02,1991,7,34.0,26.1,0.0
1991-07-03,1991,7,36.6,27.7,0.9
1991-07-04,1991,7,37.2,26.5,3.1
1991-07-05,1991,7,30.8,24.5,3.9
1991-07-06,1991,7,32.6,24.2,0.0
1991-07-07,1991,7,25.9,15.8,0.5
1991-07-08,1991,7,32.7,22.5,3.5
1991-07-09,1991,7,36.2,29.7,1.1
1991-07-10,1991,7,32.4,22.4,0.5
1991-07-11,1991,7,38.3,28.9,0.8
1991-07-12,1991,7,31.5,27.6,0.0
1991-07-13,1991,7,46.1,37.8,4.4
1991-07-14,1991,7,30.5,21.9,3.0
1991-07-15,1991,7,32.2,24.0,3.7
1991-07-16,1991,7,37.5,29.9,4.7
1991-07-17,1991,7,32.0,25.2,1.5
1991-07-18,1991,7,33.9,26.2,0.8
1991-07-19,1991,7,34.3,27.9,3.6
1991-07-20,1991,7,35.7,27.4,1.3
1991-07-21,1991,7,28.5,20.1,3.6
1991-07-22,1991,7,36.3,26.8,4.3
1991-07-23,1991,7,41.9,33.5,0.6
1991-07-24,1991,7,34.5,26.5,2.2
1991-07-25,1991,7,34.2,25.6,2.6
1991-07-26,1991,7,36.1,29.0,5.2
1991-07-27,1991,7,33.6,25.4,3.4
1991-07-28,1991,7,31.3,22.2,0.1
1991-07-29,1991,7,31.8,23.4,1.9
1991-07-30,1991,7,38.0,31.5,4.2
1991-07-31,1991,7,29.2,21.9,0.4
1991-08-01,1991,8,28.8,20.7,1.1
1991-08-02,1991,8,30.9,21.9,0.0
1991-08-03,1991,8,30.2,18.2,1.4
1991-08-04,1991,8,26.8,18.8,0.8
1991-08-05,1991,8,28.4,21.6,0.9
1991-08-06,1991,8,31.2,21.4,3.2
1991-08-07,1991,8,28.1,20.2,0.8
1991-08-08,1991,8,28.8,19.9,1.2
1991-08-09,1991,8,31.5,24.0,1.7
1991-08-10,1991,8,24.3,18.8,0.0
1991-08-11,1991,8,28.1,21.3,0.6
1991-08-12,1991,8,24.1,13.0,3.1
1991-08-13,1991,8,30.7,20.7,0.7
1991-08-14,1991,8,24.9,14.7,0.0
1991-08-15,1991,8,26.1,17.9,0.2
1991-08-16,1991,8,34.1,25.5,0.0
1991-08-17,1991,8,27.1,20.9,0.0
1991-08-18,1991,8,34.6,26.0,1.0
1991-08-19,1991,8,26.0,16.7,0.0
1991-08-20,1991,8,31.9,26.6,0.0
1991-08-21,1991,8,26.9,18.4,0.3
1991-08-22,1991,8,27.5,18.6,0.4
1991-08-23,1991,8,26.7,16.1,0.0
1991-08-24,1991,8,31.3,25.1,0.0
1991-08-25,1991,8,24.7,17.7,0.1
1991-08-26,1991,8,31.1,25.4,0.1
1991-08-27,1991,8,25.7,16.4,0.2
1991-08-28,1991,8,27.0,18.0,1.9
1991-08-29,1991,8,32.6,23.2,0.0
1991-08-30,1991,8,27.7,18.4,2.7
1991-08-31,1991,8,29.5,20.5,0.6
1991-09-01,1991,9,23.0,13.0,1.2
1991-09-02,1991,9,22.6,12.2,0.0
1991-09-03,1991,9,19.6,12.6,0.0
1991-09-04,1991,9,21.8,14.6,0.0
1991-09-05,1991,9,26.2,19.0,0.0
1991-09-06,1991,9,18.1,8.0,0.0
1991-09-07,1991,9,22.6,16.7,0.2
1991-09-08,1991,9,18.0,10.6,0.5
1991-09-09,1991,9,17.7,11.7,0.0
1991-09-10,1991,9,19.2,9.9,0.0
1991-09-11,1991,9,12.1,6.4,0.3
1991-09-12,1991,9,18.8,11.1,0.9
1991-09-13,1991,9,21.0,14.6,0.8
1991-09-14,1991,9,15.4,10.3,0.2
1991-09-15,1991,9,19.0,8.3,0.0
1991-09-16,1991,9,20.8,13.5,0.2
1991-09-17,1991,9,19.7,11.4,0.0
1991-09-18,1991,9,21.0,12.1,0.6
1991-09-19,1991,9,21.5,12.1,0.0
1991-09-20,1991,9,23.2,14.9,0.0
1991-09-21,1991,9,18.5,10.7,0.0
1991-09-22,1991,9,20.4,10.7,1.0
1991-09-23,1991,9,11.7,4.0,0.0
1991-09-24,1991,9,24.1,17.8,0.0
1991-09-25,1991,9,23.8,16.3,0.0
1991-09-26,1991,9,16.8,8.9,0.0
1991-09-27,1991,9,16.5,6.6,0.0
1991-09-28,1991,9,20.3,12.5,0.4
1991-09-29,1991,9,19.1,9.0,0.0
1991-09-30,1991,9,21.8,14.5,0.0
1991-10-01,1991,10,11.3,1.6,0
1991-10-02,1991,10,10.7,3.6,14.5
1991-10-03,1991,10,12.1,3.2,9.4
1991-10-04,1991,10,15.3,10.3,0
1991-10-05,1991,10,8.3,0.8,2.6
1991-10-06,1991,10,13.6,7.4,2.7
1991-10-07,1991,10,16.2,7.6,0
1991-10-08,1991,10,16.1,6.8,2.0
1991-10-09,1991,10,18.3,11.7,3.6
1991-10-10,1991,10,15.3,9.1,0.0
1991-10-11,1991,10,14.5,6.1,0
1991-10-12,1991,10,17.1,9.4,0
1991-10-13,1991,10,10.2,1.8,0
1991-10-14,1991,10,17.4,9.4,0
1991-10-15,1991,10,16.7,9.1,3.9
1991-10-16,1991,10,11.9,5.3,0
1991-10-17,1991,10,14.9,7.3,3.1
1991-10-18,1991,10,16.1,8.9,13.9
1991-10-19,1991,10,15.8,10.1,19.4
1991-10-20,1991,10,10.1,1.6,11.8
1991-10-21,1991,10,11.2,4.5,19.4
1991-10-22,1991,10,11.3,3.5,8.5
1991-10-23,1991,10,12.3,1.8,3.6
1991-10-24,1991,10,11.5,2.4,10.5
1991-10-25,1991,10,17.7,8.5,16.1
1991-10-26,1991,10,13.8,4.5,9.4
1991-10-27,1991,10,9.2,0.3,18.5
1991-10-28,1991,10,13.0,7.2,15.3
1991-10-29,1991,10,10.4,2.7,7.2
1991-10-30,1991,10,12.4,4.9,39.8
1991-10-31,1991,10,16.6,10.1,28.4
1991-11-01,1991,11,5.9,-3.6,1.0
1991-11-02,1991,11,3.7,-3.6,3.8
1991-11-03,1991,11,8.7,0.8,12.6
1991-11-04,1991,11,3.6,-8.3,26.2
1991-11-05,1991,11,14.5,7.1,10.8
1991-11-06,1991,11,9.0,-0.4,12.0
1991-11-07,1991,11,6.4,-0.2,35.4
1991-11-08,1991,11,8.8,-0.8,6.3
1991-11-09,1991,11,7.7,-0.4,18.6
1991-11-10,1991,11,7.2,-4.0,88.8
1991-11-11,1991,11,9.0,2.9,22.2
1991-11-12,1991,11,10.8,5.4,22.4
1991-11-13,1991,11,8.9,1.2,4.6
1991-11-14,1991,11,3.7,-4.3,0
1991-11-15,1991,11,6.0,-2.2,11.9
1991-11-16,1991,11,11.0,1.0,10.1
1991-11-17,1991,11,5.9,-3.5,0
1991-11-18,1991,11,2.3,-4.7,7.6
1991-11-19,1991,11,7.5,-1.3,4.8
1991-11-20,1991,11,10.2,4.5,33.3
1991-11-21,1991,11,9.5,2.6,9.7
1991-11-22,1991,11,4.8,-4.5,13.7
1991-11-23,1991,11,3.8,-4.7,26.6
1991-11-24,1991,11,5.0,-0.8,101.9
1991-11-25,1991,11,4.8,-5.0,98.4
1991-11-26,1991,11,1.5,-5.1,0
1991-11-27,1991,11,11.6,4.9,9.4
1991-11-28,1991,11,9.7,0.3,34.5
1991-11-29,1991,11,7.3,-0.7,26.0
1991-11-30,1991,11,4.8,-0.9,37.9
1991-12-01,1991,12,4.2,-2.8,28.9
1991-12-02,1991,12,7.0,0.3,0
1991-12-03,1991,12,8.6,1.7,23.3
1991-12-04,1991,12,9.1,1.7,27.9
1991-12-05,1991,12,2.8,-6.6,90.9
1991-12-06,1991,12,7.5,-4.2,4.4
1991-12-07,1991,12,2.7,-5.1,158.9
1991-12-08,1991,12,0.1,-9.6,54.0
1991-12-09,1991,12,3.7,-6.1,1.5
1991-12-10,1991,12,5.0,-2.1,37.5
1991-12-11,1991,12,7.8,2.0,22.2
1991-12-12,1991,12,8.5,-1.4,5.8
1991-12-13,1991,12,1.9,-7.2,11.5
1991-12-14,1991,12,6.4,-1.7,2.3
1991-12-15,1991,12,6.4,-1.8,47.9
1991-12-16,1991,12,4.6,-5.8,11.9
1991-12-17,1991,12,6.4,-1.8,0.2
1991-12-18,1991,12,7.9,-0.8,3.6
1991-12-19,1991,12,1.7,-5.5,0
1991-12-20,1991,12,2.3,-5.7,12.0
1991-12-21,1991,12,6.6,-2.1,2.6
1991-12-22,1991,12,12.3,5.0,5.6
1991-12-23,1991,12,1.9,-6.8,11.8
1991-12-24,1991,12,6.2,-3.2,9.4
1991-12-25,1991,12,10.8,3.2,33.0
1991-12-26,1991,12,4.7,-3.7,1.9
1991-12-27,1991,12,4.7,-4.8,4.3
1991-12-28,1991,12,4.6,-2.1,53.4
1991-12-29,1991,12,6.6,-0.8,95.3
1991-12-30,1991,12,11.5,0.4,0
1991-12-31,1991,12,5.0,-2.2,40.3
1992-01-01,1992,1,6.2,-1.3,0.7
1992-01-02,1992,1,3.9,-6.1,0
1992-01-03,1992,1,5.0,-4.3,8.4
1992-01-04,1992,1,6.2,-2.9,153.3
1992-01-05,1992,1,5.6,-0.5,11.4
1992-01-06,1992,1,11.9,1.7,29.2
1992-01-07,1992,1,6.5,-1.5,11.5
1992-01-08,1992,1,10.8,3.8,15.3
1992-01-09,1992,1,5.5,-2.5,0.2
1992-01-10,1992,1,5.3,-3.5,67.1
1992-01-11,1992,1,10.1,-0.4,4.7
1992-01-12,1992,1,8.3,0.9,40.5
1992-01-13,1992,1,11.9,5.0,8.6
1992-01-14,1992,1,6.0,-0.2,34.4
1992-01-15,1992,1,7.3,-0.5,5.5
1992-01-16,1992,1,3.9,-4.5,46.5
1992-01-17,1992,1,6.5,-3.4,39.0
1992-01-18,1992,1,3.8,-7.0,5.7
1992-01-19,1992,1,7.7,1.2,11.2
1992-01-20,1992,1,8.1,-0.9,6.7
1992-01-21,1992,1,4.7,-1.0,0
1992-01-22,1992,1,1.6,-5.9,7.5
1992-01-23,1992,1,4.9,-0.5,9.0
1992-01-24,1992,1,11.0,2.3,6.3
1992-01-25,1992,1,9.3,-1.7,13.9
1992-01-26,1992,1,6.9,-1.1,39.7
1992-01-27,1992,1,7.8,3.3,63.7
1992-01-28,1992,1,8.7,-1.9,38.4
1992-01-29,1992,1,10.5,4.4,9.3
1992-01-30,1992,1,7.7,-2.5,16.5
1992-01-31,1992,1,11.0,1.9,48.9
1992-02-01,1992,2,11.7,4.7,7.6
1992-02-02,1992,2,17.4,9.5,0
1992-02-03,1992,2,9.5,1.5,4.9
1992-02-04,1992,2,16.5,5.4,0
1992-02-05,1992,2,15.2,8.8,0
1992-02-06,1992,2,11.4,3.8,0
1992-02-07,1992,2,10.2,2.5,1.7
1992-02-08,1992,2,13.5,5.1,1.3
1992-02-09,1992,2,12.3,6.4,7.0
1992-02-10,1992,2,13.5,4.7,28.2
1992-02-11,1992,2,14.4,6.4,0
1992-02-12,1992,2,9.4,0.1,2.3
1992-02-13,1992,2,14.3,6.4,1.6
1992-02-14,1992,2,10.1,2.8,0
1992-02-15,1992,2,15.8,8.7,6.0
1992-02-16,1992,2,11.8,2.1,0
1992-02-17,1992,2,11.1,1.7,13.7
1992-02-18,1992,2,13.9,4.6,0
1992-02-19,1992,2,9.5,-3.0,11.1
1992-02-20,1992,2,12.7,6.5,15.9
1992-02-21,1992,2,9.8,1.3,20.4
1992-02-22,1992,2,11.8,2.8,44.9
1992-02-23,1992,2,14.1,7.6,0
1992-02-24,1992,2,7.7,0.4,0
1992-02-25,1992,2,14.0,5.6,3.3
1992-02-26,1992,2,10.1,-1.3,15.1
1992-02-27,1992,2,14.1,4.3,16.8
1992-02-28,1992,2,14.0,5.3,43.3
1992-02-29,1992,2,19.7,11.6,0
1992-03-01,1992,3,21.4,9.9,0
1992-03-02,1992,3,21.3,15.0,0
1992-03-03,1992,3,16.6,7.1,0
1992-03-04,1992,3,21.6,12.9,0
1992-03-05,1992,3,22.3,12.5,0
1992-03-06,1992,3,20.1,12.5,0
1992-03-07,1992,3,18.6,9.7,0
1992-03-08,1992,3,26.5,17.1,0
1992-03-09,1992,3,21.2,13.6,0
1992-03-10,1992,3,18.3,5.3,0
1992-03-11,1992,3,21.7,14.2,0
1992-03-12,1992,3,18.0,10.3,0
1992-03-13,1992,3,20.9,13.7,0
1992-03-14,1992,3,21.3,14.0,0
1992-03-15,1992,3,16.1,7.3,0
1992-03-16,1992,3,19.3,14.5,5.4
1992-03-17,1992,3,20.4,12.0,0
1992-03-18,1992,3,20.8,12.9,0
1992-03-19,1992,3,28.6,20.7,1.0
1992-03-20,1992,3,21.1,12.8,0
1992-03-21,1992,3,13.4,6.8,0
1992-03-22,1992,3,17.5,8.2,1.4
1992-03-23,1992,3,17.9,9.4,0
1992-03-24,1992,3,16.1,6.5,0.2
1992-03-25,1992,3,22.0,13.4,0
1992-03-26,1992,3,21.0,11.2,0
1992-03-27,1992,3,21.4,15.7,5.1
1992-03-28,1992,3,13.8,4.3,0
1992-03-29,1992,3,20.3,11.3,3.6
1992-03-30,1992,3,19.4,9.1,0
1992-03-31,1992,3,16.8,8.8,4.4
1992-04-01,1992,4,24.6,17.2,2.3
1992-04-02,1992,4,27.6,19.8,0
1992-04-03,1992,4,30.6,21.0,8.6
1992-04-04,1992,4,36.9,26.6,2.0
1992-04-05,1992,4,28.2,20.9,0
1992-04-06,1992,4,27.2,19.9,0
1992-04-07,1992,4,29.7,21.3,5.1
1992-04-08,1992,4,28.8,20.1,6.2
1992-04-09,1992,4,29.4,21.3,9.2
1992-04-10,1992,4,29.5,20.1,5.5
1992-04-11,1992,4,27.0,17.5,8.2
1992-04-12,1992,4,28.3,20.8,27.9
1992-04-13,1992,4,32.4,26.9,10.7
1992-04-14,1992,4,25.6,16.8,0
1992-04-15,1992,4,24.0,16.5,2.7
1992-04-16,1992,4,28.0,18.1,8.2
1992-04-17,1992,4,25.1,16.4,2.4
1992-04-18,1992,4,21.8,12.9,3.5
1992-04-19,1992,4,22.5,12.0,2.6
1992-04-20,1992,4,31.5,23.9,3.0
1992-04-21,1992,4,31.0,22.6,6.4
1992-04-22,1992,4,29.2,20.6,15.5
1992-04-23,1992,4,27.5,18.5,30.7
1992-04-24,1992,4,28.4,19.8,10.4
1992-04-25,1992,4,30.4,23.9,1.0
1992-04-26,1992,4,29.2,20.5,1.2
1992-04-27,1992,4,22.3,14.7,12.5
1992-04-28,1992,4,24.3,18.1,0
1992-04-29,1992,4,28.6,20.8,0
1992-04-30,1992,4,30.7,24.2,4.6
1992-05-01,1992,5,30.8,26.5,40.5
1992-05-02,1992,5,29.3,23.1,0
1992-05-03,1992,5,35.0,27.2,9.8
1992-05-04,1992,5,37.3,31.4,69.6
1992-05-05,1992,5,32.5,27.3,10.6
1992-05-06,1992,5,40.6,36.3,33.1
1992-05-07,1992,5,40.4,31.3,5.5
1992-05-08,1992,5,30.6,22.5,37.3
1992-05-09,1992,5,33.9,24.4,29.7
1992-05-10,1992,5,30.7,24.1,93.3
1992-05-11,1992,5,31.7,25.4,46.1
1992-05-12,1992,5,33.8,24.3,37.1
1992-05-13,1992,5,34.3,24.6,6.4
1992-05-14,1992,5,35.6,26.5,105.8
1992-05-15,1992,5,36.5,31.5,0
1992-05-16,1992,5,29.6,20.7,9.8
1992-05-17,1992,5,32.9,26.0,47.2
1992-05-18,1992,5,31.9,24.3,0
1992-05-19,1992,5,32.4,23.7,55.4
1992-05-20,1992,5,34.1,27.3,18.4
1992-05-21,1992,5,36.7,28.9,13.8
1992-05-22,1992,5,34.1,24.4,146.4
1992-05-23,1992,5,39.5,31.0,30.4
1992-05-24,1992,5,30.1,19.8,62.3
1992-05-25,1992,5,33.5,24.6,28.4
1992-05-26,1992,5,32.2,24.8,0
1992-05-27,1992,5,36.8,28.6,20.5
1992-05-28,1992,5,35.4,28.7,89.0
1992-05-29,1992,5,40.8,32.6,0
1992-05-30,1992,5,37.6,29.2,10.6
1992-05-31,1992,5,35.5,27.8,11.1
1992-06-01,1992,6,33.2,27.7,0.9
1992-06-02,1992,6,30.3,22.1,2.2
1992-06-03,1992,6,41.3,32.8,3.1
1992-06-04,1992,6,33.9,28.0,1.2
1992-06-05,1992,6,37.1,27.9,0.2
1992-06-06,1992,6,34.1,24.2,6.1
1992-06-07,1992,6,34.5,27.3,1.6
1992-06-08,1992,6,36.0,30.9,0.5
1992-06-09,1992,6,38.9,32.9,4.3
1992-06-10,1992,6,37.3,28.3,0.0
1992-06-11,1992,6,32.8,24.9,0.8
1992-06-12,1992,6,36.4,29.4,3.8
1992-06-13,1992,6,36.0,28.8,1.9
1992-06-14,1992,6,38.1,30.1,9.1
1992-06-15,1992,6,35.9,25.9,0.0
1992-06-16,1992,6,34.7,29.3,3.8
1992-06-17,1992,6,38.7,32.6,0.3
1992-06-18,1992,6,37.1,31.2,0.2
1992-06-19,1992,6,32.2,24.2,0.0
1992-06-20,1992,6,38.9,31.6,1.1
1992-06-21,1992,6,31.3,25.5,0.6
1992-06-22,1992,6,34.8,26.7,3.6
1992-06-23,1992,6,32.3,23.5,1.2
1992-06-24,1992,6,32.6,23.3,1.0
1992-06-25,1992,6,36.4,27.0,5.0
1992-06-26,1992,6,34.1,27.3,0.6
1992-06-27,1992,6,40.4,32.4,0.6
1992-06-28,1992,6,36.5,26.7,1.6
1992-06-29,1992,6,31.4,22.2,3.5
1992-06-30,1992,6,36.1,30.3,1.7
1992-07-01,1992,7,32.3,23.8,3.2
1992-07-02,1992,7,32.1,25.7,2.3
1992-07-03,1992,7,40.6,30.3,0.4
1992-07-04,1992,7,32.2,25.5,0.0
1992-07-05,1992,7,34.1,26.5,2.3
1992-07-06,1992,7,34.6,25.8,5.8
1992-07-07,1992,7,34.6,25.3,0.3
1992-07-08,1992,7,32.0,22.9,0.6
1992-07-09,1992,7,31.7,25.9,2.1
1992-07-10,1992,7,40.2,33.7,3.0
1992-07-11,1992,7,39.1,31.3,4.9
1992-07-12,1992,7,28.3,20.8,2.9
1992-07-13,1992,7,34.5,27.7,0.0
1992-07-14,1992,7,35.3,29.5,1.1
1992-07-15,1992,7,35.0,28.1,0.4
1992-07-16,1992,7,38.7,33.2,0.3
1992-07-17,1992,7,37.3,30.3,0.4
1992-07-18,1992,7,29.5,21.0,8.8
1992-07-19,1992,7,31.3,23.2,1.8
1992-07-20,1992,7,34.9,27.5,1.6
1992-07-21,1992,7,32.9,25.6,17.1
1992-07-22,1992,7,32.5,26.6,2.5
1992-07-23,1992,7,38.0,29.8,6.1
1992-07-24,1992,7,35.2,27.0,4.5
1992-07-25,1992,7,30.0,18.4,0.2
1992-07-26,1992,7,38.1,32.4,0.0
1992-07-27,1992,7,34.2,25.1,0.7
1992-07-28,1992,7,33.8,26.9,6.5
1992-07-29,1992,7,35.4,31.0,4.9
1992-07-30,1992,7,35.4,26.6,11.5
1992-07-31,1992,7,30.3,21.2,1.1
1992-08-01,1992,8,31.7,24.1,2.5
1992-08-02,1992,8,29.2,23.0,0.6
1992-08-03,1992,8,28.0,20.5,2.4
1992-08-04,1992,8,21.2,14.3,0.0
1992-08-05,1992,8,28.2,21.5,1.3
1992-08-06,1992,8,31.8,24.5,0.0
1992-08-07,1992,8,33.4,24.6,0.0
1992-08-08,1992,8,25.8,15.5,0.1
1992-08-09,1992,8,29.6,22.6,1.1
1992-08-10,1992,8,29.2,20.5,0.0
1992-08-11,1992,8,23.4,13.6,0.0
1992-08-12,1992,8,32.2,25.0,0.5
1992-08-13,1992,8,28.6,22.5,0.0
1992-08-14,1992,8,30.0,22.3,2.3
1992-08-15,1992,8,25.9,17.3,0.5
1992-08-16,1992,8,24.7,18.7,1.3
1992-08-17,1992,8,26.4,18.8,0.1
1992-08-18,1992,8,28.3,19.5,0.7
1992-08-19,1992,8,26.7,19.6,0.0
1992-08-20,1992,8,26.2,16.3,0.1
1992-08-21,1992,8,24.4,15.8,1.9
1992-08-22,1992,8,30.0,21.6,0.6
1992-08-23,1992,8,28.4,20.7,0.5
1992-08-24,1992,8,27.0,21.7,0.0
1992-08-25,1992,8,28.6,19.6,4.3
1992-08-26,1992,8,33.4,27.0,0.0
1992-08-27,1992,8,32.2,22.1,0.0
1992-08-28,1992,8,28.1,19.0,0.0
1992-08-29,1992,8,30.6,22.5,1.3
1992-08-30,1992,8,26.8,18.0,0.6
1992-08-31,1992,8,27.4,18.0,0.8
1992-09-01,1992,9,16.4,7.1,0.0
1992-09-02,1992,9,15.6,3.9,0.0
1992-09-03,1992,9,28.2,20.9,0.0
1992-09-04,1992,9,21.1,13.4,0.7
1992-09-05,1992,9,25.3,18.2,1.2
1992-09-06,1992,9,21.9,14.2,0.0
1992-09-07,1992,9,17.9,10.6,0.0
1992-09-08,1992,9,14.9,7.9,0.0
1992-09-09,1992,9,27.8,19.7,0.5
1992-09-10,1992,9,16.8,11.4,0.0
1992-09-11,1992,9,24.4,13.7,0.0
1992-09-12,1992,9,21.2,15.3,0.0
1992-09-13,1992,9,22.4,13.5,0.0
1992-09-14,1992,9,19.2,11.8,0.0
1992-09-15,1992,9,21.0,13.6,0.2
1992-09-16,1992,9,19.8,12.7,0.0
1992-09-17,1992,9,22.8,15.1,0.0
1992-09-18,1992,9,16.7,11.0,0.0
1992-09-19,1992,9,21.1,13.9,0.5
1992-09-20,1992,9,16.7,7.8,0.0
1992-09-21,1992,9,15.2,8.9,0.4
1992-09-22,1992,9,19.8,14.1,0.1
1992-09-23,1992,9,21.2,13.7,1.0
1992-09-24,1992,9,22.0,15.9,0.0
1992-09-25,1992,9,24.3,18.6,1.1
1992-09-26,1992,9,20.6,10.2,0.3
1992-09-27,1992,9,25.4,18.5,0.4
1992-09-28,1992,9,22.3,16.4,0.0
1992-09-29,1992,9,25.4,19.1,0.0
1992-09-30,1992,9,20.7,12.1,0.0
1992-10-01,1992,10,14.4,6.2,0
1992-10-02,1992,10,12.9,5.4,6.1
1992-10-03,1992,10,15.7,8.2,0
1992-10-04,1992,10,16.5,9.0,0
1992-10-05,1992,10,15.3,7.9,0
1992-10-06,1992,10,13.8,5.7,0
1992-10-07,1992,10,16.4,5.2,0.3
1992-10-08,1992,10,10.8,5.1,0
1992-10-09,1992,10,7.0,-2.0,1.8
1992-10-10,1992,10,13.8,6.1,0
1992-10-11,1992,10,11.9,2.4,5.4
1992-10-12,1992,10,10.8,1.2,4.6
1992-10-13,1992,10,14.1,4.3,0
1992-10-14,1992,10,10.5,4.2,0
1992-10-15,1992,10,9.0,-2.2,9.7
1992-10-16,1992,10,18.3,10.1,0
1992-10-17,1992,10,12.0,1.3,3.8
1992-10-18,1992,10,6.6,-3.5,0
1992-10-19,1992,10,18.0,10.9,12.8
1992-10-20,1992,10,10.4,2.2,5.5
1992-10-21,1992,10,17.1,10.1,4.0
1992-10-22,1992,10,4.4,-2.7,41.1
1992-10-23,1992,10,14.4,7.2,7.5
1992-10-24,1992,10,13.1,4.4,34.0
1992-10-25,1992,10,9.6,1.0,0
1992-10-26,1992,10,17.8,10.5,11.8
1992-10-27,1992,10,14.3,2.7,8.4
1992-10-28,1992,10,15.3,6.4,0
1992-10-29,1992,10,9.6,2.5,27.4
1992-10-30,1992,10,14.1,8.7,8.8
1992-10-31,1992,10,13.4,8.3,0
1992-11-01,1992,11,4.1,-2.2,28.4
1992-11-02,1992,11,5.6,-3.5,11.1
1992-11-03,1992,11,10.6,2.7,19.7
1992-11-04,1992,11,11.1,4.1,6.6
1992-11-05,1992,11,7.4,-1.3,0
1992-11-06,1992,11,7.0,-0.3,64.1
1992-11-07,1992,11,5.7,-1.3,0
1992-11-08,1992,11,5.6,-6.0,0
1992-11-09,1992,11,6.9,-1.5,0
1992-11-10,1992,11,13.6,8.1,2.7
1992-11-11,1992,11,8.3,-0.9,15.6
1992-11-12,1992,11,7.1,0.4,36.8
1992-11-13,1992,11,8.1,-1.7,9.2
1992-11-14,1992,11,7.5,-0.5,9.7
1992-11-15,1992,11,5.2,-0.9,0
1992-11-16,1992,11,2.3,-4.5,46.9
1992-11-17,1992,11,-0.6,-7.7,9.2
1992-11-18,1992,11,13.1,4.8,5.7
1992-11-19,1992,11,5.0,-3.8,13.6
1992-11-20,1992,11,6.8,-4.7,0
1992-11-21,1992,11,9.1,0.2,8.0
1992-11-22,1992,11,6.2,-2.6,9.2
1992-11-23,1992,11,7.5,-0.1,117.9
1992-11-24,1992,11,0.7,-6.6,85.1
1992-11-25,1992,11,10.4,4.1,53.8
1992-11-26,1992,11,5.5,-3.3,8.0
1992-11-27,1992,11,4.8,-3.6,24.3
1992-11-28,1992,11,3.5,-6.6,0
1992-11-29,1992,11,0.1,-7.9,0
1992-11-30,1992,11,3.2,-5.6,88.3
1992-12-01,1992,12,4.1,-4.5,32.6
1992-12-02,1992,12,9.2,3.6,30.9
1992-12-03,1992,12,3.4,-6.7,33.2
1992-12-04,1992,12,0.7,-8.6,13.6
1992-12-05,1992,12,5.0,-2.5,14.2
1992-12-06,1992,12,7.8,1.3,34.0
1992-12-07,1992,12,3.4,-5.8,20.1
1992-12-08,1992,12,5.0,-4.2,13.4
1992-12-09,1992,12,8.1,2.7,49.1
1992-12-10,1992,12,7.4,0.4,13.4
1992-12-11,1992,12,2.7,-8.5,20.8
1992-12-12,1992,12,5.1,-2.6,7.9
1992-12-13,1992,12,7.8,0.8,14.5
1992-12-14,1992,12,6.7,-2.2,9.6
1992-12-15,1992,12,1.8,-3.7,43.5
1992-12-16,1992,12,5.4,-0.6,145.9
1992-12-17,1992,12,8.2,2.3,8.3
1992-12-18,1992,12,0.2,-8.4,17.7
1992-12-19,1992,12,4.0,-2.7,36.5
1992-12-20,1992,12,2.1,-6.3,29.6
1992-12-21,1992,12,6.9,-1.3,8.5
1992-12-22,1992,12,5.5,-0.6,14.9
1992-12-23,1992,12,5.1,-2.5,76.1
1992-12-24,1992,12,6.8,-2.3,50.5
1992-12-25,1992,12,5.8,-3.4,10.2
1992-12-26,1992,12,1.7,-7.4,25.3
1992-12-27,1992,12,4.4,-2.6,3.9
1992-12-28,1992,12,1.5,-7.0,22.8
1992-12-29,1992,12,1.8,-5.6,0
1992-12-30,1992,12,9.7,1.8,24.0
1992-12-31,1992,12,6.7,-1.1,12.1
1993-01-01,1993,1,0.4,-7.0,35.0
1993-01-02,1993,1,12.4,5.7,2.8
1993-01-03,1993,1,9.6,-0.5,20.7
1993-01-04,1993,1,7.7,-0.5,0
1993-01-05,1993,1,12.0,4.2,17.0
1993-01-06,1993,1,10.1,2.9,9.1
1993-01-07,1993,1,10.1,-0.6,50.1
1993-01-08,1993,1,11.6,3.2,25.0
1993-01-09,1993,1,4.9,-2.9,59.3
1993-01-10,1993,1,11.7,-0.1,20.6
1993-01-11,1993,1,4.7,-4.4,59.2
1993-01-12,1993,1,4.8,-2.5,0
1993-01-13,1993,1,4.3,-3.7,6.7
1993-01-14,1993,1,0.4,-6.9,22.2
1993-01-15,1993,1,9.2,2.0,7.7
1993-01-16,1993,1,10.5,1.9,82.7
1993-01-17,1993,1,8.8,1.4,13.1
1993-01-18,1993,1,7.5,0.2,0
1993-01-19,1993,1,9.5,1.9,15.1
1993-01-20,1993,1,6.9,1.5,1.1
1993-01-21,1993,1,5.7,-1.6,13.4
1993-01-22,1993,1,2.9,-4.4,0
1993-01-23,1993,1,5.3,-4.3,12.0
1993-01-24,1993,1,9.2,1.6,0
1993-01-25,1993,1,5.7,-4.0,41.0
